t,d,-27.630023,-52.271120,05/28/2014,20:04:26,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:27,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:28,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:29,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:30,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:31,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:32,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:33,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:34,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:35,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:36,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:37,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:38,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:39,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:40,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:41,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:42,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:43,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:44,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:45,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:46,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:47,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:48,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:49,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:50,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:51,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:52,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:53,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:54,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:55,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:56,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:57,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:58,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:04:59,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:00,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:01,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:02,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:03,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:04,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:05,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:06,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:07,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:08,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:09,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:10,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:11,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:12,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:13,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:14,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:15,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:16,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:17,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:18,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:19,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:20,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:21,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:22,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:23,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:24,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:25,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:26,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:27,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:28,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:29,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:30,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:31,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:32,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:33,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:34,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:35,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:36,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:37,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:38,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:39,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:40,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:41,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:42,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:43,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:44,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:45,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:46,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:47,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:48,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:49,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:50,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:51,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:52,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:53,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:54,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:55,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:56,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:57,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:58,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:05:59,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:00,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:01,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:02,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:03,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:04,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:05,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:06,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:07,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:08,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:09,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:10,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:11,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:12,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:13,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:14,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:15,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:16,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:17,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:18,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:19,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:20,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:21,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:22,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:23,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:24,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:25,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:26,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:27,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:28,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:29,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:30,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:31,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:32,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:33,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:34,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:35,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:36,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:37,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:38,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:39,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:40,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:41,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:42,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:43,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:44,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:45,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:46,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:47,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:48,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:49,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:50,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:51,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:52,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:53,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:54,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:55,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:56,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:57,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:58,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:06:59,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:00,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:01,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:02,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:03,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:04,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:05,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:06,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:07,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:08,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:09,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:10,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:11,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:12,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:13,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:14,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:15,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:16,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:17,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:18,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:19,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:20,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:21,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:22,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:23,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:24,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:25,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:26,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:27,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:28,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:29,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:30,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:31,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:32,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:33,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:34,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:35,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:36,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:37,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:38,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:39,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:40,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:41,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:42,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:43,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:44,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:45,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:46,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:47,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:48,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:49,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:50,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:51,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:52,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:53,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:54,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:55,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:56,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:57,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:58,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:07:59,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:00,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:01,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:02,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:03,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:04,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:05,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:06,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:07,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:08,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:09,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:10,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:11,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:12,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:13,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:14,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:15,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:16,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:17,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:18,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:19,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:20,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:21,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:22,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:23,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:24,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:25,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:26,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:27,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:28,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:29,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:30,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:31,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:32,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:33,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:34,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:35,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:36,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:37,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:38,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:39,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:40,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:41,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:42,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:43,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:44,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:45,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:46,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:47,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:48,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:49,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:50,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:51,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:52,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:53,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:54,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:55,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:56,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:57,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:58,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:08:59,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:00,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:01,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:02,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:03,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:04,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:05,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:06,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:07,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:08,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:09,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:10,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:11,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:12,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:13,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:14,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:15,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:16,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:17,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:18,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:19,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:20,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:21,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:22,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:23,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:24,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:25,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:26,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:27,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:28,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:29,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:30,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:31,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:32,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:33,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:34,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:35,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:36,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:37,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:38,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:39,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:40,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:41,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:42,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:43,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:44,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:45,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:46,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:47,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:48,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:49,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:50,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:51,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:52,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:53,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:54,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:55,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:56,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:57,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:58,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:09:59,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:00,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:01,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:02,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:03,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:04,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:05,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:06,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:07,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:08,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:09,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:10,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:11,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:12,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:13,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:14,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:15,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:16,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:17,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:18,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:19,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:20,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:21,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:22,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:23,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:24,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:25,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:26,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:27,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:28,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:29,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:30,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:31,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:32,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:33,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:34,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:35,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:36,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:37,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:38,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:39,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:40,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:41,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:42,-1E+07,0
t,d,-27.630023,-52.271120,05/28/2014,20:10:43,-1E+07,0
